Date-Time,HX_Example_Data_V11_v1?Hot_Liquid_Flow_Data,HX_Example_Data_V11_v1?Cold_Liquid_Flow_Data,HX_Example_Data_V11_v1?T_Hot_in_Data,HX_Example_Data_V11_v1?T_Cold_Out_Data,HX_Example_Data_V11_v1?T_Hot_out_Data,HX_Example_Data_V11_v1?T_Cold_In_Data
2017-03-25T00:00:00,209981.0867,726420.3004,502.2847917,292.9070833,294.5041667,187.73875
2017-03-26T00:00:00,209998.9454,734741.4088,501.1560417,293.34375,296.1722917,191.305625
2017-03-27T00:00:00,211490.0608,735172.4458,500.851875,294.03125,297.178125,192.74125
2017-03-28T00:00:00,216831.0252,735114.8681,501.565625,292.5966667,294.4620833,187.099375
2017-03-29T00:00:00,221140.054,733712.8894,501.1822917,291.05125,291.8660417,182.36625
2017-03-30T00:00:00,222915.6333,731671.9588,498.2825,290.5072917,291.62375,182.748125
2017-03-31T00:00:00,220350.4848,729496.4346,495.4695833,289.6875,291.5995833,183.8839583
2017-04-01T00:00:00,213359.979,718483.82,494.65375,286.2447917,287.9504167,180.2116667
2017-04-02T00:00:00,210001.796,721116.8838,495.6939583,282.3114583,283.8110417,175.4535417
2017-04-03T00:00:00,209997.7067,730488.9238,496.7558333,282.6504167,284.6152083,176.251875
2017-04-04T00:00:00,209998.6581,728095.5808,497.9325,289.058125,292.0085417,184.67875
2017-04-05T00:00:00,209988.489,729721.184,499.5185417,294.415,298.5389583,192.5554167
2017-04-06T00:00:00,210006.1594,733747.2848,499.305625,294.6852083,299.286875,193.65625
2017-04-07T00:00:00,200927.686,730907.3181,497.0666667,285.8585417,290.4672917,184.2541667
2017-04-08T00:00:00,187051.7565,720903.9779,496.5952083,275.7935417,280.4516667,173.7435417
2017-04-09T00:00:00,182001.0852,721448.6429,498.1858333,273.058125,278.24125,171.883125
2017-04-10T00:00:00,182012.4906,729962.0763,499.431875,275.4677083,281.734375,177.139375
2017-04-11T00:00:00,182008.0996,732503.7738,500.554375,279.73625,286.850625,184.41125
2017-04-12T00:00:00,181992.5581,724634.7465,500.714375,280.8597917,287.8252083,185.075
2017-04-13T00:00:00,181997.5052,707070.3231,502.0629167,283.3841667,289.66,185.1147917
2017-04-14T00:00:00,182013.8713,697581.1373,507.7608333,288.7295833,294.47125,188.2677083
2017-04-15T00:00:00,182013.6292,698523.549,511.5902083,292.8741667,298.8147917,192.5685417
2017-04-16T00:00:00,182002.4269,698451.0054,511.9495833,294.4602083,300.676875,194.675625
2017-04-17T00:00:00,181997.001,697688.764,510.9095833,292.990625,299.1566667,192.9114583
2017-04-18T00:00:00,182008.9883,688320.9683,506.9635417,289.2295833,294.7945833,188.1183333
2017-04-19T00:00:00,182008.3196,675289.3867,504.1083333,284.42,288.5245833,179.8591667
2017-04-20T00:00:00,181999.4665,685016.2835,504.605625,280.4741667,284.4152083,174.9075
2017-04-21T00:00:00,182013.239,697664.0825,506.0704167,280.7360417,285.46875,176.7441667
2017-04-22T00:00:00,182003.8913,697690.0067,506.4210417,282.5783333,287.670625,179.2433333
2017-04-23T00:00:00,182000.1385,697675.4685,505.8239583,283.1241667,288.5820833,180.2739583
2017-04-24T00:00:00,182009.2167,688707.2138,504.8877083,285.825,291.6525,184.6795833
2017-04-25T00:00:00,181993.4127,666067.5915,502.8745833,288.2339583,293.7391667,187.4116667
2017-04-26T00:00:00,181995.4185,652297.9848,501.94375,288.1275,292.9327083,184.9839583
2017-04-27T00:00:00,182008.7894,652668.3765,502.0308333,287.1629167,291.7689583,182.44375
2017-04-28T00:00:00,182028.8088,669742.1031,502.648125,284.6441667,289.8835417,180.5266667
2017-04-29T00:00:00,182024.8298,696989.054,502.831875,279.9677083,286.0125,176.7175
2017-04-30T00:00:00,181998.6988,713105.9525,502.721875,278.1554167,285.0764583,176.5727083
2017-05-01T00:00:00,181995.8448,713222.8258,502.8235417,280.0377083,287.7660417,180.5179167
2017-05-02T00:00:00,181996.8046,696254.2485,501.84125,282.1814583,289.4191667,181.9654167
2017-05-03T00:00:00,181999.3402,688894.4396,501.2685417,283.5052083,290.4120833,183.14125
2017-05-04T00:00:00,181997.5417,707410.5319,501.2614583,280.5316667,288.2064583,181.6377083
2017-05-05T00:00:00,181986.7433,721313.9648,500.9404167,277.61125,285.944375,179.2377083
2017-05-06T00:00:00,181996.1496,720191.5952,501.06375,275.92125,283.9725,176.2583333
2017-05-07T00:00:00,181995.7623,720097.8685,500.989375,272.5952083,280.2829167,172.0225
2017-05-08T00:00:00,181990.9969,725829.8517,500.6508333,272.2295833,280.5785417,173.6010417
2017-05-09T00:00:00,182001.6563,732325.2096,500.7741667,274.1304167,283.2647917,177.1085417
2017-05-10T00:00:00,181988.6631,734907.7492,500.4377083,275.9029167,285.46125,179.4060417
2017-05-11T00:00:00,181969.4852,735140.0621,499.8889583,275.530625,285.186875,178.6954167
2017-05-12T00:00:00,181981.9367,735140.7308,500.1666667,276.2175,286.0375,179.6458333
2017-05-13T00:00:00,181998.8552,731734.8321,499.1229167,278.28125,288.45625,182.8672917
2017-05-14T00:00:00,181997.9621,729476.1921,497.9558333,277.9202083,288.251875,182.426875
2017-05-15T00:00:00,182006.895,731770.2117,499.2358333,278.7875,289.345,183.6072917
2017-05-16T00:00:00,182012.6898,734212.9058,501.2535417,280.0370833,290.7566667,185.078125
2017-05-17T00:00:00,182005.7565,735150.4615,502.0722917,279.6366667,290.164375,183.84625
2017-05-18T00:00:00,181981.2565,734952.0708,502.4683333,279.3872917,289.72125,183.07
2017-05-19T00:00:00,181989.7306,735016.2631,502.4889583,280.205625,290.984375,184.6533333
2017-05-20T00:00:00,182009.0973,735035.281,502.2554167,282.19125,293.541875,188.2714583
2017-05-21T00:00:00,181983.0781,735038.8531,501.8279167,282.8647917,294.303125,189.6975
2017-05-22T00:00:00,181980.7733,735192.0815,501.6220833,282.415625,293.9770833,189.1852083
2017-05-23T00:00:00,181998.88,735108.9554,503.603125,283.96125,295.7754167,190.9608333
2017-05-24T00:00:00,182004.961,735125.2281,504.3054167,284.0991667,296.12375,190.9285417
2017-05-25T00:00:00,182016.3315,735207.2817,504.0152083,283.7633333,295.8620833,190.321875
2017-05-26T00:00:00,182013.1715,735218.4179,503.6935417,284.1185417,296.3708333,191.1075
2017-05-27T00:00:00,182010.5881,735227.2923,502.8085417,279.130625,290.7641667,183.7166667
2017-05-28T00:00:00,182019.796,735147.4773,502.0558333,270.4525,280.5291667,170.4491667
2017-05-29T00:00:00,182013.7738,734663.9058,500.9427083,263.9533333,272.68,161.0854167
2017-05-30T00:00:00,182013.8394,734261.8181,499.9352083,258.7560417,266.6595833,155.7295833
2017-05-31T00:00:00,181998.2498,734754.1185,499.7872917,259.1814583,267.519375,157.43125
2017-06-01T00:00:00,181998.3431,735216.1898,499.648125,266.0327083,276.0439583,166.5922917
2017-06-02T00:00:00,182003.3788,735184.1579,499.0933333,271.0141667,282.198125,173.741875
2017-06-03T00:00:00,181990.0646,735202.7523,498.6847917,275.1141667,287.2020833,180.1245833
2017-06-04T00:00:00,182002.9279,735198.9213,498.996875,278.2347917,291.016875,185.1720833
2017-06-05T00:00:00,181996.3573,735108.5869,498.9583333,277.0025,289.6397917,183.4933333
2017-06-06T00:00:00,182003.2321,710699.2119,495.538125,275.4864583,286.94125,179.6189583
2017-06-07T00:00:00,182020.3244,712238.2163,496.3083333,274.691875,285.8833333,178.1989583
2017-06-08T00:00:00,182009.1467,734728.4483,498.9535417,273.664375,285.5945833,177.8733333
2017-06-09T00:00:00,182008.4138,735184.6863,498.4964583,273.7845833,286.0325,178.2191667
2017-06-10T00:00:00,184755.4802,735199.1121,499.18625,275.4897917,287.6072917,179.2754167
2017-06-11T00:00:00,199132.3346,735172.4875,501.44625,282.2864583,292.3872917,181.1091667
2017-06-12T00:00:00,210020.8067,735186.1229,503.9127083,287.0727083,295.311875,181.4179167
2017-06-13T00:00:00,209987.1473,735228.8946,504.1810417,284.2483333,291.8529167,176.934375
2017-06-14T00:00:00,209991.7494,735213.7554,503.34875,279.2120833,285.8891667,169.434375
2017-06-15T00:00:00,210017.5033,734747.6577,502.9702083,277.370625,283.6820833,166.7235417
2017-06-16T00:00:00,210020.4394,734767.4354,502.1204167,277.788125,284.6335417,168.215
2017-06-17T00:00:00,209993.7123,735170.8623,501.8254167,277.6247917,284.6997917,168.2422917
2017-06-18T00:00:00,209991.6481,735185.5421,502.2164583,279.2658333,286.6997917,171.3145833
2017-06-19T00:00:00,210000.1096,732668.1208,501.9010417,282.4675,290.9052083,178.0454167
2017-06-20T00:00:00,209999.4625,732201.9875,500.9914583,281.9158333,290.69875,178.2910417
2017-06-21T00:00:00,210013.215,734613.7438,498.8145833,280.82375,290.0427083,177.611875
2017-06-22T00:00:00,210011.2398,727735.2979,492.6329167,281.553125,291.9897917,181.5266667
2017-06-23T00:00:00,210010.7938,694733.0281,478.2154167,275.0725,285.3985417,177.3108333
2017-06-24T00:00:00,210015.5154,670803.5292,467.6704167,261.6291667,269.6329167,162.6277083
2017-06-25T00:00:00,209992.4327,670854.0977,468.4310417,257.0954167,263.65875,156.5341667
2017-06-26T00:00:00,209984.265,670859.8806,471.055,261.8941667,268.976875,161.8979167
2017-06-27T00:00:00,210003.5138,670899.6306,471.7297917,263.9514583,271.5716667,164.730625
2017-06-28T00:00:00,210005.6371,670857.2467,471.7245833,264.3327083,272.0622917,165.3175
2017-06-29T00:00:00,210001.1306,669787.9206,471.4497917,268.391875,277.1483333,170.29375
2017-06-30T00:00:00,204272.2504,638912.6215,467.5479167,275.2639583,286.0833333,179.9566667
2017-07-01T00:00:00,186499.1313,551465.3929,460.8997917,282.6379167,294.1133333,188.591875
2017-07-02T00:00:00,175005.4181,496377.0558,458.94625,286.8064583,297.7902083,191.77125
2017-07-03T00:00:00,175002.6008,496398.4065,460.26,288.2010417,299.2910417,193.3
2017-07-04T00:00:00,175006.8038,496416.6042,460.0941667,288.889375,300.4229167,195.0810417
2017-07-05T00:00:00,175006.0921,496432.969,460.7508333,284.9839583,295.3910417,187.4708333
2017-07-06T00:00:00,175008.8085,496414.2375,463.15875,281.3329167,289.95,178.1039583
2017-07-07T00:00:00,175004.091,496394.4738,464.5933333,281.8783333,289.9370833,177.1045833
2017-07-08T00:00:00,174992.8238,496419.4533,465.1022917,283.639375,291.9610417,180.009375
2017-07-09T00:00:00,175000.2365,496420.5333,467.0729167,286.4308333,295.015625,183.8458333
2017-07-10T00:00:00,175015.6621,496394.6358,471.504375,288.0235417,295.7441667,182.2202083
2017-07-11T00:00:00,175009.0623,496376.866,472.859375,287.6097917,295.1127083,179.96375
2017-07-12T00:00:00,175007.6294,515422.7002,472.5070833,286.2391667,295.4566667,182.5577083
2017-07-13T00:00:00,175011.6688,562379.691,474.281875,282.3416667,294.406875,184.9435417
2017-07-14T00:00:00,175007.5781,596933.1925,474.8904167,277.9533333,291.940625,184.7770833
2017-07-15T00:00:00,175013.8515,603762.1729,473.88875,276.373125,290.84625,184.3845833
2017-07-16T00:00:00,175014.8827,603749.085,472.5033333,277.0279167,292.1983333,186.6522917
2017-07-17T00:00:00,175009.1642,602606.2394,471.6139583,277.5866667,293.3933333,188.7008333
2017-07-18T00:00:00,175009.8494,602654.6613,472.76625,278.5152083,294.4439583,189.2677083
2017-07-19T00:00:00,175006.0117,603752.784,474.1329167,279.69,295.574375,189.8308333
2017-07-20T00:00:00,174992.0079,603617.2006,473.5854167,277.3991667,292.9358333,186.2675
2017-07-21T00:00:00,175000.8956,603622.1871,473.254375,275.4654167,290.7735417,183.5152083
2017-07-22T00:00:00,175012.685,603751.3017,473.4595833,274.304375,289.2989583,181.413125
2017-07-23T00:00:00,175007.1769,603779.7669,473.7416667,274.6339583,289.909375,181.49625
2017-07-24T00:00:00,175008.4073,603806.8848,473.7808333,277.798125,294.220625,186.4920833
2017-07-25T00:00:00,175009.1242,603776.4588,473.2158333,279.46875,296.78375,190.3816667
2017-07-26T00:00:00,175018.0383,603779.3046,471.48375,280.4304167,298.79875,194.1645833
2017-07-27T00:00:00,175020.6527,603756.4448,470.018125,281.1195833,300.1552083,196.3816667
2017-07-28T00:00:00,175018.1629,603504.4292,469.7714583,280.5579167,299.4672917,194.8783333
2017-07-29T00:00:00,175022.7552,576809.7452,469.7108333,282.5760417,299.5904167,191.4704167
2017-07-30T00:00:00,174998.2827,523602.0598,469.355,289.1916667,302.9358333,190.155625
2017-07-31T00:00:00,174983.8183,497177.969,469.6975,293.4629167,305.7033333,191.1091667
2017-08-01T00:00:00,174991.2521,536048.9373,471.6216667,289.8954167,304.3016667,192.4510417
2017-08-02T00:00:00,175006.9067,588415.0235,472.65375,285.4545833,303.2195833,195.7852083
2017-08-03T00:00:00,175008.1769,602762.5208,473.1089583,286.1504167,305.4564583,200.6629167
2017-08-04T00:00:00,174994.3606,602850.8231,473.6027083,288.149375,308.021875,204.8372917
2017-08-05T00:00:00,175002.0233,603802.7971,473.4354167,287.788125,307.7397917,204.8958333
2017-08-06T00:00:00,175005.7888,603814.3723,474.2414583,285.7004167,304.9447917,200.4408333
2017-08-07T00:00:00,175016.2321,603793.981,474.9133333,283.7683333,302.3872917,196.0385417
2017-08-08T00:00:00,175025.7683,603826.1879,474.6454167,283.94625,302.7908333,196.4214583
2017-08-09T00:00:00,175010.0848,603821.705,474.3889583,286.1185417,305.7777083,200.9091667
2017-08-10T00:00:00,174997.3125,603790.4773,474.2864583,288.6729167,309.2677083,206.4147917
2017-08-11T00:00:00,174995.274,603808.671,472.6585417,284.7129167,304.6535417,199.7689583
2017-08-12T00:00:00,174984.5,603837.8321,471.2810417,276.3041667,294.1772917,184.3439583
2017-08-13T00:00:00,174990.3235,603803.4606,471.1283333,273.1010417,290.3704167,179.2402083
2017-08-14T00:00:00,174995.8894,603817.0938,471.9589583,274.036875,291.855625,181.7175
2017-08-15T00:00:00,174993.5121,603861.3096,474.0220833,276.4939583,294.57125,184.8577083
2017-08-16T00:00:00,174982.0063,603830.4031,474.5733333,279.3925,298.2047917,190.3425
2017-08-17T00:00:00,174987.4163,603799.6233,473.2160417,279.0739583,298.4202083,191.959375
2017-08-18T00:00:00,174998.676,603823.6529,473.2627083,277.4408333,296.4716667,188.8033333
2017-08-19T00:00:00,174991.1838,603839.5244,473.6872917,277.5164583,296.675,188.4427083
2017-08-20T00:00:00,174973.8369,603865.8731,472.7852083,277.6602083,297.3489583,189.7891667
2017-08-21T00:00:00,174969.7652,603894.065,471.751875,278.4197917,298.611875,191.370625
2017-08-22T00:00:00,174985.7258,603840.8008,470.5585417,279.2408333,299.955625,193.091875
2017-08-23T00:00:00,174996.835,594379.5852,469.9239583,279.838125,300.340625,193.538125
2017-08-24T00:00:00,175010.8615,567139.5004,471.9625,282.5939583,301.095,191.8175
2017-08-25T00:00:00,175004.4742,550084.0154,473.4225,285.2389583,302.5658333,191.4320833
2017-08-26T00:00:00,174994.5442,550068.4085,473.410625,285.680625,303.1764583,192.228125
2017-08-27T00:00:00,175005.3835,550079.666,474.2908333,281.126875,297.370625,184.0022917
2017-08-28T00:00:00,175005.2629,550102.2481,474.3897917,277.5247917,292.756875,177.5695833
2017-08-29T00:00:00,175011.7729,550073.3763,473.493125,277.7977083,293.3433333,178.964375
2017-08-30T00:00:00,175025.8121,540966.074,473.7191667,280.6508333,296.279375,182.4516667
2017-08-31T00:00:00,175005.2973,524861.2923,472.89,283.3258333,298.5870833,184.4166667
2017-09-01T00:00:00,174987.0579,527684.139,472.4683333,281.5633333,296.9827083,182.80625
2017-09-02T00:00:00,174996.9594,536714.7154,473.8447917,281.1341667,297.0091667,183.5872917
2017-09-03T00:00:00,175008.4565,536679.5221,473.4458333,282.6135417,299.10875,186.3533333
2017-09-04T00:00:00,175007.1388,549052.0269,471.6027083,282.25875,300.3229167,189.2622917
2017-09-05T00:00:00,174998.4319,582628.9765,470.4216667,278.5660417,298.90125,190.450625
2017-09-06T00:00:00,174998.7529,603416.1948,470.526875,275.0122917,296.3095833,188.2866667
2017-09-07T00:00:00,175006.3229,603691.5367,470.01875,273.4579167,294.4477083,185.146875
2017-09-08T00:00:00,175008.2879,603714.0481,469.2010417,271.8866667,292.4858333,182.3516667
2017-09-09T00:00:00,175006.8183,603763.5923,469.3652083,271.52625,291.9595833,181.5152083
2017-09-10T00:00:00,119974.0248,366793.3421,395.0583333,224.2333333,244.7433333,175.120625
2017-09-11T00:00:00,53277.18167,115428.2646,258.4279167,166.0935417,165.780625,171.8725
2017-09-12T00:00:00,37980.2475,81476.03521,168.7939583,157.9708333,129.23,177.955625
2017-09-13T00:00:00,37641.36229,52775.63792,130.2320833,150.7722917,122.0127083,157.6266667
2017-09-14T00:00:00,37868.97042,29101.35063,112.333125,126.415625,119.7825,120.8058333
2017-09-15T00:00:00,37730.47438,47240.69042,120.8766667,115.6870833,121.56125,119.2372917
2017-09-16T00:00:00,76491.68771,262765.3788,288.5741667,182.3758333,199.088125,153.2379167
2017-09-17T00:00:00,147489.2108,552400.9875,457.9583333,265.8204167,290.180625,188.8639583
2017-09-18T00:00:00,180961.9042,668531.6533,488.378125,291.9604167,314.3575,207.936875
2017-09-19T00:00:00,182000.0998,685076.3494,498.93875,297.4120833,319.4477083,210.0652083
2017-09-20T00:00:00,182002.2398,690777.1504,503.0152083,297.219375,318.443125,205.9827083
2017-09-21T00:00:00,182017.0727,694505.3713,502.4141667,294.5858333,315.5989583,202.0395833
2017-09-22T00:00:00,182018.4652,688004.5144,501.6341667,295.55875,316.8664583,204.0008333
2017-09-23T00:00:00,182012.0819,676778.0054,500.6754167,298.1104167,319.8258333,208.6175
2017-09-24T00:00:00,185931.3877,674701.596,501.0483333,299.17375,320.0545833,208.6770833
2017-09-25T00:00:00,200195.7806,687599.6881,503.371875,303.6158333,322.2216667,208.9885417
2017-09-26T00:00:00,209992.9756,696922.9588,504.1547917,304.2572917,320.6685417,204.4110417
2017-09-27T00:00:00,210003.4323,697438.089,504.2725,302.5864583,318.4614583,200.77125
2017-09-28T00:00:00,210020.5504,693113.0696,505.7908333,304.07125,319.7175,201.7208333
2017-09-29T00:00:00,210007.4144,665799.1794,508.25,308.4870833,322.6504167,202.713125
2017-09-30T00:00:00,209986.1073,644074.4944,511.500625,311.5895833,323.7525,200.0908333
2017-10-01T00:00:00,209999.5488,643899.1125,513.1870833,312.7814583,324.601875,199.1027083
2017-10-02T00:00:00,210004.06,640577.8592,511.7354167,312.606875,324.740625,199.2770833
2017-10-03T00:00:00,200681.1963,620114.4523,503.375,305.7691667,319.4622917,197.0210417
2017-10-04T00:00:00,186850.6238,603871.3956,486.5864583,291.716875,308.9925,193.4604167
2017-10-05T00:00:00,182001.8717,603736.1244,474.5641667,283.453125,303.4164583,193.2977083
2017-10-06T00:00:00,182004.0358,603758.5283,472.5214583,285.530625,306.8752083,199.3952083
2017-10-07T00:00:00,182018.169,603756.6377,473.3835417,287.7075,309.6383333,203.0991667
2017-10-08T00:00:00,182023.2313,603734.5873,473.9722917,288.688125,310.8777083,204.665
2017-10-09T00:00:00,182011.2654,601661.4494,474.394375,289.31375,311.489375,204.7833333
2017-10-10T00:00:00,181973.901,559430.5427,477.24625,296.6291667,316.313125,206.7889583
2017-10-11T00:00:00,181965.0465,555712.0548,476.8870833,298.7175,318.90125,209.1860417
2017-10-12T00:00:00,181990.635,615181.8692,478.645,293.1241667,316.5275,208.4070833
2017-10-13T00:00:00,191190.0029,664912.9973,492.861875,296.074375,318.0620833,205.5779167
2017-10-14T00:00:00,198907.89,687718.9635,508.60625,302.1679167,321.3354167,202.5277083
2017-10-15T00:00:00,197076.0592,697689.4435,514.2752083,301.9764583,320.8027083,199.7272917
2017-10-16T00:00:00,215542.2194,700381.3704,515.12375,302.924375,317.4420833,193.424375
2017-10-17T00:00:00,243117.8344,701926.6548,515.384375,305.0085417,313.3747917,187.004375
2017-10-18T00:00:00,251992.6242,701051.3029,514.75375,308.228125,315.8460417,190.123125
2017-10-19T00:00:00,252004.5817,687227.9825,515.156875,314.6666667,323.2452083,197.8058333
2017-10-20T00:00:00,251996.4838,687849.054,515.62875,317.0322917,326.35375,201.485625
2017-10-21T00:00:00,252007.0956,689507.7848,518.1833333,319.3858333,328.873125,203.7116667
2017-10-22T00:00:00,245041.0594,685457.0213,523.7266667,322.2158333,332.1083333,205.696875
2017-10-23T00:00:00,235958.3656,692701.9852,524.655625,318.7622917,330.1679167,205.4404167
2017-10-24T00:00:00,243117.4152,698882.3421,523.1789583,316.7864583,326.9745833,201.3164583
2017-10-25T00:00:00,245155.1085,657584.1442,521.578125,321.60625,329.71375,199.563125
2017-10-26T00:00:00,209266.1081,618215.5221,497.9141667,304.9379167,320.8516667,199.841875
2017-10-27T00:00:00,182019.4871,617109.7752,476.0147917,285.5533333,309.23625,199.751875
2017-10-28T00:00:00,181996.4277,617113.9758,473.4,283.7872917,307.9235417,199.9272917
2017-10-29T00:00:00,181976.5479,617119.604,472.4070833,282.6135417,306.83625,198.6397917
2017-10-30T00:00:00,181973.6127,617096.9392,471.636875,275.8439583,298.493125,189.0383333
2017-10-31T00:00:00,181986.5648,617071.309,470.9639583,267.5752083,288.0075,178.3875
